Star Rating,Review Title,Review Text,Review Submit Date and Time,App Version Code,Developer Reply Text
5,Super smooth and,Super smooth and intuitive mutual fund interface. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Will definitely continue using this for all my wealth building.,2026-05-02 06:53:58 UTC,651,
4,Super smooth and,"Super smooth and intuitive mutual fund interface. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-05-02 06:52:01 UTC,641,
5,The design is incredibly beautiful,The design is incredibly beautiful and fast. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. The dark mode is also beautifully implemented and comfortable.,2026-05-02 06:08:08 UTC,619,
2,Stuck in verification,"Stuck in verification when trying to redeem mutual funds. The instant redemption feature says it transfers money in 30 minutes, but it has been 4 hours and nothing happened. I will file a complaint if my payout isn't processed today.",2026-05-02 05:51:51 UTC,655,
5,Highly recommended for beginners and pro,Highly recommended for beginners and pro investors alike. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Five stars all the way!,2026-05-02 05:48:57 UTC,622,
1,Downloading tax statements is,"Downloading tax statements is broken. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. Excel sheet format should be cleaned up.",2026-05-02 05:48:03 UTC,652,
1,My Aadhaar verification has been pending,My Aadhaar verification has been pending for days. It gives a random error code during the signature upload step and resets the whole process. Please fix this onboarding bug immediately.,2026-05-02 04:54:09 UTC,615,
5,Best investment app in,"Best investment app in India! The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-05-02 04:51:28 UTC,642,
4,Too many steps required,"Too many steps required just to get started. The tutorial screens cannot be skipped, which is annoying for experienced investors. Hoping the actual investing experience is better than the sign-up.",2026-05-02 04:39:29 UTC,631,
5,I have been using this,"I have been using this app for 2 years without a single issue. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Kudos to the development team for such a brilliant product!",2026-05-02 04:34:19 UTC,620,
3,Double deduction occurred during lumpsum investment,Double deduction occurred during lumpsum investment. The payment screen times out and crashes back to the dashboard during peak market hours. Very worried about where my hard-earned money went.,2026-05-02 04:17:56 UTC,617,
5,Super smooth and intuitive mutual,Super smooth and intuitive mutual fund interface. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Will definitely continue using this for all my wealth building.,2026-05-02 03:48:55 UTC,655,
3,Unable to withdraw my money,"Unable to withdraw my money from liquid funds. Support claims the payout was successful, but my bank statement shows absolutely no deposit from their side. Where is my money? Urgent response required.",2026-05-02 03:38:45 UTC,637,
3,Onboarding took much longer than,Onboarding took much longer than advertised. The app freezes for 10 seconds right after entering the welcome screen OTP. Needs a smoother registration flow for non-tech-savvy users.,2026-05-02 03:32:40 UTC,631,
5,Highly recommended for beginners,Highly recommended for beginners and pro investors alike. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Keep up the great work and thank you for making investing simple.,2026-05-02 03:29:40 UTC,655,
2,Net banking payment is,Net banking payment is completely broken on this app. The payment screen times out and crashes back to the dashboard during peak market hours. Very worried about where my hard-earned money went.,2026-05-02 03:17:22 UTC,619,
4,Too many steps required just to,Too many steps required just to get started. Setting up fingerprint login resets my MPIN every single time I restart the phone. Hoping the actual investing experience is better than the sign-up.,2026-05-02 03:15:48 UTC,612,
5,I have been using this,I have been using this app for 2 years without a single issue. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Five stars all the way!,2026-05-02 03:14:56 UTC,635,
4,The annual portfolio report contains,"The annual portfolio report contains blank pages. My mutual fund transactions are listed correctly, but the overall summary values are blank. Please fix the PDF export tool as soon as possible.",2026-05-02 03:14:46 UTC,635,
3,Wish there was a better,Wish there was a better way to export watchlist data. The download button in the tax section opens a 0 KB corrupt PDF that won't open in Acrobat. I need this statement urgently for my CA.,2026-05-02 03:09:24 UTC,646,
5,The design is incredibly beautiful,The design is incredibly beautiful and fast. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Will definitely continue using this for all my wealth building.,2026-05-02 02:59:44 UTC,639,
4,The annual portfolio report,The annual portfolio report contains blank pages. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. Excel sheet format should be cleaned up.,2026-05-02 02:55:12 UTC,624,
2,UPI transaction failed at the last,UPI transaction failed at the last confirmation step. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Hoping my money is safe with this platform.,2026-05-02 02:52:58 UTC,610,
5,Best investment app in,Best investment app in India! Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. The dark mode is also beautifully implemented and comfortable.,2026-05-02 02:33:30 UTC,653,
5,Highly recommended for beginners and pro,Highly recommended for beginners and pro investors alike. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. The dark mode is also beautifully implemented and comfortable.,2026-05-02 02:11:56 UTC,653,
1,The onboarding UI,The onboarding UI is a bit confusing. I had to re-enter my personal details three times because the app crashed mid-way. Hoping the actual investing experience is better than the sign-up.,2026-05-02 02:04:06 UTC,633,
4,Downloading tax statements,"Downloading tax statements is broken. My mutual fund transactions are listed correctly, but the overall summary values are blank. Please fix the PDF export tool as soon as possible.",2026-05-02 02:03:22 UTC,632,
5,Highly recommended for,Highly recommended for beginners and pro investors alike. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Kudos to the development team for such a brilliant product!,2026-05-02 01:43:09 UTC,617,
